inspect_model_name,epoch_model_name,epoch_model_publication_date,epoch_organization,epoch_parameters,epoch_training_compute_flop,benchmark,benchmark_publication_date,task_args,prompt_schema,total_samples,accuracy,stderr,baselines,total_tokens,input_tokens,output_tokens,est_cost,cost_source_date,run_id,eval_start_time,eval_end_time,results_generated_time,filename,cot_scoring
openai/gpt-4,GPT-4,2023-03-15,OpenAI,,2.1e+25,lab-bench-cloningscenarios,2024-07-14,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.303030303030303,0.0812409492027546,"{'expert': 0.6, 'non_expert': None, 'random': 0.226}",135719,135524,195,4.08,2025-02-28,RCMQThTsRLBdJNa2UYa9wi,2024-11-07T19:40:42-05:00,2024-11-07T19:40:42-05:00,2025-03-12T17:45:47,2024-11-07T19-40-17-05-00_lab-bench_6fEaXWMPgJqAJxTbmZp3z2.json,False
openai/gpt-4,GPT-4,2023-03-15,OpenAI,,2.1e+25,lab-bench-cloningscenarios,2024-07-14,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.2727272727272727,0.0787295821622217,"{'expert': 0.6, 'non_expert': None, 'random': 0.226}",135731,135524,207,4.08,2025-02-28,LT8n38iUBRzTJQ749nmFKQ,2024-11-07T19:39:00-05:00,2024-11-07T19:39:00-05:00,2025-03-12T17:45:47,2024-11-07T19-38-55-05-00_lab-bench_b8Kk9izaeBsrXtTbhuy8Bt.json,False
openai/gpt-4,GPT-4,2023-03-15,OpenAI,,2.1e+25,lab-bench-cloningscenarios,2024-07-14,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.3333333333333333,0.0833333333333333,"{'expert': 0.6, 'non_expert': None, 'random': 0.226}",135729,135523,206,4.08,2025-02-28,5JPPiMJwpHgyaccehJR3WT,2024-11-07T19:40:16-05:00,2024-11-07T19:40:16-05:00,2025-03-12T17:45:47,2024-11-07T19-39-51-05-00_lab-bench_6ijTnL5ZGPJjmrdtPDESha.json,False
openai/gpt-4,GPT-4,2023-03-15,OpenAI,,2.1e+25,lab-bench-cloningscenarios,2024-07-14,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.303030303030303,0.0812409492027546,"{'expert': 0.6, 'non_expert': None, 'random': 0.226}",135744,135524,220,4.08,2025-02-28,2kjyiSHP7s4SiMAVhgwwtp,2024-11-07T19:41:50-05:00,2024-11-07T19:41:50-05:00,2025-03-12T17:45:47,2024-11-07T19-41-26-05-00_lab-bench_XnerUUqg5eHXUXNCG33Kx7.json,False
openai/o3-mini-2025-01-31,o3-mini,2025-01-31,OpenAI,,,lab-bench-cloningscenarios,2024-07-14,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.4545454545454545,0.0880223487774412,"{'expert': 0.6, 'non_expert': None, 'random': 0.226}",314397,197420,116977,0.73,2025-02-28,YZtedpKEhRQPjjsRkD9Jjn,2025-01-31T20:14:58-05:00,2025-01-31T20:14:58-05:00,2025-03-12T17:45:47,2025-01-31T20-09-53-05-00_lab-bench_gUz276mSebKBWWqyszxvt4.json,False
openai/o3-mini-2025-01-31,o3-mini,2025-01-31,OpenAI,,,lab-bench-cloningscenarios,2024-07-14,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.2727272727272727,0.0787295821622217,"{'expert': 0.6, 'non_expert': None, 'random': 0.226}",337448,197419,140029,0.83,2025-02-28,mjAMjjxBq5u8V86k2YrTbz,2025-01-31T19:27:58-05:00,2025-01-31T19:27:58-05:00,2025-03-12T17:45:47,2025-01-31T19-25-34-05-00_lab-bench_QEyYDt8sUrbULDumXGeN3M.json,False
openai/o3-mini-2025-01-31,o3-mini,2025-01-31,OpenAI,,,lab-bench-cloningscenarios,2024-07-14,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.3333333333333333,0.0833333333333333,"{'expert': 0.6, 'non_expert': None, 'random': 0.226}",323362,197420,125942,0.77,2025-02-28,FioN7idbT6Sw7noSeJQanN,2025-01-31T19:21:51-05:00,2025-01-31T19:21:51-05:00,2025-03-12T17:45:47,2025-01-31T19-19-21-05-00_lab-bench_3NRqUUbGxtJHGRXzU7vGJM.json,False
openai/o3-mini-2025-01-31,o3-mini,2025-01-31,OpenAI,,,lab-bench-cloningscenarios,2024-07-14,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.303030303030303,0.0812409492027546,"{'expert': 0.6, 'non_expert': None, 'random': 0.226}",320430,197419,123011,0.76,2025-02-28,HCVdoRdKvEEtCDQiusZzK9,2025-01-31T19:49:29-05:00,2025-01-31T19:49:29-05:00,2025-03-12T17:45:47,2025-01-31T19-37-31-05-00_lab-bench_khb6DhY2B2rP6Y9cdD2sZj.json,False
openai/o3-mini-2025-01-31,o3-mini,2025-01-31,OpenAI,,,lab-bench-cloningscenarios,2024-07-14,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.4848484848484848,0.0883477559825045,"{'expert': 0.6, 'non_expert': None, 'random': 0.226}",348717,197420,151297,0.88,2025-02-28,P2mjSBm37PXjhgio3UaU97,2025-01-31T19:35:30-05:00,2025-01-31T19:35:30-05:00,2025-03-12T17:45:47,2025-01-31T19-27-59-05-00_lab-bench_fE3SdGQ8fnRo6ZHs7RB5U8.json,False
openai/o3-mini-2025-01-31,o3-mini,2025-01-31,OpenAI,,,lab-bench-cloningscenarios,2024-07-14,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.4848484848484848,0.0883477559825045,"{'expert': 0.6, 'non_expert': None, 'random': 0.226}",308964,197418,111546,0.71,2025-02-28,Y9fFa9HVp2JqHtvcTz2MFa,2025-01-31T19:37:30-05:00,2025-01-31T19:37:30-05:00,2025-03-12T17:45:47,2025-01-31T19-35-31-05-00_lab-bench_6i9iDAuEkjW9yiUMk2wfbc.json,False
openai/o3-mini-2025-01-31,o3-mini,2025-01-31,OpenAI,,,lab-bench-cloningscenarios,2024-07-14,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.5151515151515151,0.0883477559825045,"{'expert': 0.6, 'non_expert': None, 'random': 0.226}",299370,197418,101952,0.67,2025-02-28,7NSwicd94RM56Z9weKxMuw,2025-01-31T19:19:19-05:00,2025-01-31T19:19:19-05:00,2025-03-12T17:45:47,2025-01-31T18-07-15-05-00_lab-bench_Y8xQEsHiw6dsyxitAnTQYQ.json,False
openai/o3-mini-2025-01-31,o3-mini,2025-01-31,OpenAI,,,lab-bench-cloningscenarios,2024-07-14,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.4545454545454545,0.0880223487774412,"{'expert': 0.6, 'non_expert': None, 'random': 0.226}",315562,197420,118142,0.74,2025-02-28,8KBLLjZTSVSKF97zAJz7Gs,2025-01-31T19:25:33-05:00,2025-01-31T19:25:33-05:00,2025-03-12T17:45:47,2025-01-31T19-23-26-05-00_lab-bench_UKg9m9QThJJSSCpDRqQXWg.json,False
openai/o3-mini-2025-01-31,o3-mini,2025-01-31,OpenAI,,,lab-bench-cloningscenarios,2024-07-14,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.3636363636363636,0.0850376678812259,"{'expert': 0.6, 'non_expert': None, 'random': 0.226}",325411,197419,127992,0.78,2025-02-28,cub76ShBK5FPmptJJ9A7A9,2025-01-31T19:23:25-05:00,2025-01-31T19:23:25-05:00,2025-03-12T17:45:47,2025-01-31T19-21-52-05-00_lab-bench_F7apovn2qZmrMPxvLx5uzv.json,False
openai/o3-mini-2025-01-31,o3-mini,2025-01-31,OpenAI,,,lab-bench-cloningscenarios,2024-07-14,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.5454545454545454,0.0880223487774412,"{'expert': 0.6, 'non_expert': None, 'random': 0.226}",311915,197420,114495,0.72,2025-02-28,C2WnSZTeH5ZTLj6mqJeWgW,2025-01-31T20:09:51-05:00,2025-01-31T20:09:51-05:00,2025-03-12T17:45:47,2025-01-31T19-49-30-05-00_lab-bench_8GSBoxZrZqnMfTQcwA9BiS.json,False
openai/o3-mini-2025-01-31,o3-mini,2025-01-31,OpenAI,,,lab-bench-cloningscenarios,2024-07-14,"{'subset': 'CloningScenarios', 'split': 'train', 'reasoning_effort': 'high'}",zero_shot,33,0.4545454545454545,0.0880223487774412,"{'expert': 0.6, 'non_expert': None, 'random': 0.226}",688975,197419,491556,2.38,2025-02-28,MycQ9ssZBqE3XknbMYaeX7,2025-03-11T15:55:19-04:00,2025-03-11T15:55:19-04:00,2025-03-12T17:45:47,2025-03-11T15-02-06-04-00_lab-bench_CACN8xjJ7SuPv6vbNpNgmu.json,False
openai/o3-mini-2025-01-31,o3-mini,2025-01-31,OpenAI,,,lab-bench-cloningscenarios,2024-07-14,"{'subset': 'CloningScenarios', 'split': 'train', 'reasoning_effort': 'high'}",zero_shot,33,0.4545454545454545,0.0880223487774412,"{'expert': 0.6, 'non_expert': None, 'random': 0.226}",681563,197420,484143,2.35,2025-02-28,iAwCD6YUteJCwj4qzoMZNH,2025-03-11T21:14:36-04:00,2025-03-11T21:14:36-04:00,2025-03-12T17:45:47,2025-03-11T16-21-17-04-00_lab-bench_jLrVadK7BTTZiA22yRvfc3.json,False
openai/o3-mini-2025-01-31,o3-mini,2025-01-31,OpenAI,,,lab-bench-cloningscenarios,2024-07-14,"{'subset': 'CloningScenarios', 'split': 'train', 'reasoning_effort': 'high'}",zero_shot,33,0.4545454545454545,0.0880223487774412,"{'expert': 0.6, 'non_expert': None, 'random': 0.226}",677848,197420,480428,2.33,2025-02-28,8hTeYv95JuWoMDdrmovwQq,2025-03-11T16:21:17-04:00,2025-03-11T16:21:17-04:00,2025-03-12T17:45:47,2025-03-11T15-55-20-04-00_lab-bench_a6vBw99m63ApGSjH3K443c.json,False
openai/o3-mini-2025-01-31,o3-mini,2025-01-31,OpenAI,,,lab-bench-cloningscenarios,2024-07-14,"{'subset': 'CloningScenarios', 'split': 'train', 'reasoning_effort': 'high'}",zero_shot,33,0.4242424242424242,0.0873678984444757,"{'expert': 0.6, 'non_expert': None, 'random': 0.226}",713038,197419,515619,2.49,2025-02-28,NHq3V4gQ4pEgeFWFw7gj2J,2025-03-12T12:08:44-04:00,2025-03-12T12:08:44-04:00,2025-03-12T17:45:47,2025-03-12T11-24-30-04-00_lab-bench_DhZShcFxFfG72AinV6PZeF.json,False
openai/o3-mini-2025-01-31,o3-mini,2025-01-31,OpenAI,,,lab-bench-cloningscenarios,2024-07-14,"{'subset': 'CloningScenarios', 'split': 'train', 'reasoning_effort': 'high'}",zero_shot,33,0.3939393939393939,0.086376926143874,"{'expert': 0.6, 'non_expert': None, 'random': 0.226}",685725,197420,488305,2.37,2025-02-28,AesJs4TxmcMMtSSijxcMBb,2025-03-12T08:50:18-04:00,2025-03-12T08:50:18-04:00,2025-03-12T17:45:47,2025-03-11T21-14-37-04-00_lab-bench_JYdet2dk692uSmxVJzwpQ3.json,False
openai/o3-mini-2025-01-31,o3-mini,2025-01-31,OpenAI,,,lab-bench-cloningscenarios,2024-07-14,"{'subset': 'CloningScenarios', 'split': 'train', 'reasoning_effort': 'high'}",zero_shot,33,0.4848484848484848,0.0883477559825045,"{'expert': 0.6, 'non_expert': None, 'random': 0.226}",701337,197418,503919,2.43,2025-02-28,ZZJgEjrz5sygH2SCDnZXz5,2025-03-12T11:24:30-04:00,2025-03-12T11:24:30-04:00,2025-03-12T17:45:47,2025-03-12T10-57-51-04-00_lab-bench_ncrJDauvUfxCe898baUTVy.json,False
openai/o3-mini-2025-01-31,o3-mini,2025-01-31,OpenAI,,,lab-bench-cloningscenarios,2024-07-14,"{'subset': 'CloningScenarios', 'split': 'train', 'reasoning_effort': 'high'}",zero_shot,33,0.4545454545454545,0.0880223487774412,"{'expert': 0.6, 'non_expert': None, 'random': 0.226}",684127,197419,486708,2.36,2025-02-28,9fuP97gAHp7dxQU6aAashK,2025-03-12T12:30:06-04:00,2025-03-12T12:30:06-04:00,2025-03-12T17:45:47,2025-03-12T12-10-20-04-00_lab-bench_7Q7vt2LTEbUe4uJS2DF2uV.json,False
openai/o3-mini-2025-01-31,o3-mini,2025-01-31,OpenAI,,,lab-bench-cloningscenarios,2024-07-14,"{'subset': 'CloningScenarios', 'split': 'train', 'reasoning_effort': 'high'}",zero_shot,33,0.4545454545454545,0.0880223487774412,"{'expert': 0.6, 'non_expert': None, 'random': 0.226}",615158,197420,417738,2.06,2025-02-28,Ts9KDQiY5a3esx9vxUKTcY,2025-03-12T13:46:38-04:00,2025-03-12T13:46:38-04:00,2025-03-12T17:45:47,2025-03-12T12-30-06-04-00_lab-bench_CeeQEafLaRjpMx2gJThWm2.json,False
openai/o3-mini-2025-01-31,o3-mini,2025-01-31,OpenAI,,,lab-bench-cloningscenarios,2024-07-14,"{'subset': 'CloningScenarios', 'split': 'train', 'reasoning_effort': 'high'}",zero_shot,33,0.4242424242424242,0.0873678984444757,"{'expert': 0.6, 'non_expert': None, 'random': 0.226}",689300,197419,491881,2.38,2025-02-28,SGcsBDkBycZ5pLprTysgDM,2025-03-11T15:02:06-04:00,2025-03-11T15:02:06-04:00,2025-03-12T17:45:47,2025-03-11T14-15-10-04-00_lab-bench_77G54qhRxCKRDsebsLfspo.json,False
openai/o3-mini-2025-01-31,o3-mini,2025-01-31,OpenAI,,,lab-bench-cloningscenarios,2024-07-14,"{'subset': 'CloningScenarios', 'split': 'train', 'reasoning_effort': 'high'}",zero_shot,33,0.3333333333333333,0.0833333333333333,"{'expert': 0.6, 'non_expert': None, 'random': 0.226}",730404,197418,532986,2.56,2025-02-28,iaNWRWukBiQcGKB725ToG2,2025-03-11T14:15:10-04:00,2025-03-11T14:15:10-04:00,2025-03-12T17:45:47,2025-03-11T13-50-02-04-00_lab-bench_XaKeuLmE3cxurFHHntntcF.json,False
openai/gpt-4-turbo,GPT-4 Turbo,2023-11-06,OpenAI,,2.2e+25,lab-bench-cloningscenarios,2024-07-14,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.4242424242424242,0.0873678984444757,"{'expert': 0.6, 'non_expert': None, 'random': 0.226}",196889,196757,132,1.97,2025-02-28,STPumVtu2AHdNtjELkFMv7,2024-11-07T19:43:52-05:00,2024-11-07T19:43:52-05:00,2025-03-12T17:45:48,2024-11-07T19-43-19-05-00_lab-bench_TZhc57NJRt629foKHsTKcJ.json,False
openai/gpt-4-turbo,GPT-4 Turbo,2023-11-06,OpenAI,,2.2e+25,lab-bench-cloningscenarios,2024-07-14,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.3636363636363636,0.0850376678812259,"{'expert': 0.6, 'non_expert': None, 'random': 0.226}",196889,196757,132,1.97,2025-02-28,fNmkyyPL4DKme5RvEJY2DF,2024-11-07T19:41:58-05:00,2024-11-07T19:41:58-05:00,2025-03-12T17:45:48,2024-11-07T19-41-51-05-00_lab-bench_M7mQDewEjDAj3xa6untziu.json,False
openai/gpt-4-turbo,GPT-4 Turbo,2023-11-06,OpenAI,,2.2e+25,lab-bench-cloningscenarios,2024-07-14,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.2727272727272727,0.0787295821622217,"{'expert': 0.6, 'non_expert': None, 'random': 0.226}",196890,196758,132,1.97,2025-02-28,9hc7Wu7QWWgFJkBe7YGEjo,2024-11-07T19:44:19-05:00,2024-11-07T19:44:19-05:00,2025-03-12T17:45:48,2024-11-07T19-43-53-05-00_lab-bench_6vSb2AU7pTQtnzyQWJNxbt.json,False
openai/gpt-4-turbo,GPT-4 Turbo,2023-11-06,OpenAI,,2.2e+25,lab-bench-cloningscenarios,2024-07-14,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.3939393939393939,0.086376926143874,"{'expert': 0.6, 'non_expert': None, 'random': 0.226}",196891,196759,132,1.97,2025-02-28,6i8qFvz6YzmCzioDxxQ73P,2024-11-07T19:42:52-05:00,2024-11-07T19:42:52-05:00,2025-03-12T17:45:48,2024-11-07T19-42-17-05-00_lab-bench_JesBuoAz8yLQhYHBwepBx3.json,False
openai/gpt-4-turbo,GPT-4 Turbo,2023-11-06,OpenAI,,2.2e+25,lab-bench-cloningscenarios,2024-07-14,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.3636363636363636,0.0850376678812259,"{'expert': 0.6, 'non_expert': None, 'random': 0.226}",196890,196758,132,1.97,2025-02-28,7vtHRZeumgVA5d2gFLuPip,2024-11-07T19:44:48-05:00,2024-11-07T19:44:48-05:00,2025-03-12T17:45:48,2024-11-07T19-44-20-05-00_lab-bench_WNJmPoftntHdTheWGCHxFX.json,False
openai/gpt-4-turbo,GPT-4 Turbo,2023-11-06,OpenAI,,2.2e+25,lab-bench-cloningscenarios,2024-07-14,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.2727272727272727,0.0787295821622217,"{'expert': 0.6, 'non_expert': None, 'random': 0.226}",196890,196758,132,1.97,2025-02-28,3t2vUMEaP3pefo4BUueZri,2024-11-07T19:45:25-05:00,2024-11-07T19:45:25-05:00,2025-03-12T17:45:48,2024-11-07T19-44-49-05-00_lab-bench_SBnBfyte2KawRHn44WwmyL.json,False
openai/gpt-4-turbo,GPT-4 Turbo,2023-11-06,OpenAI,,2.2e+25,lab-bench-cloningscenarios,2024-07-14,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.3333333333333333,0.0833333333333333,"{'expert': 0.6, 'non_expert': None, 'random': 0.226}",196890,196758,132,1.97,2025-02-28,jEdg9QLMYeLSYVNbgpELFh,2024-11-07T19:43:18-05:00,2024-11-07T19:43:18-05:00,2025-03-12T17:45:48,2024-11-07T19-42-53-05-00_lab-bench_FHehHTkyUX5LfEaFX7zdhi.json,False
openai/gpt-4-turbo,GPT-4 Turbo,2023-11-06,OpenAI,,2.2e+25,lab-bench-cloningscenarios,2024-07-14,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.3333333333333333,0.0833333333333333,"{'expert': 0.6, 'non_expert': None, 'random': 0.226}",196889,196757,132,1.97,2025-02-28,j6wDTkvWaxXmUmHFUHH4Eq,2024-11-07T19:45:53-05:00,2024-11-07T19:45:53-05:00,2025-03-12T17:45:48,2024-11-07T19-45-26-05-00_lab-bench_9Lk8DiMMBMCSNPTZ9tAUs8.json,False
openai/gpt-4-turbo,GPT-4 Turbo,2023-11-06,OpenAI,,2.2e+25,lab-bench-cloningscenarios,2024-07-14,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.2424242424242424,0.0757575757575757,"{'expert': 0.6, 'non_expert': None, 'random': 0.226}",196890,196758,132,1.97,2025-02-28,2PjD23NDE84LgSqtP36zp4,2024-11-07T19:42:17-05:00,2024-11-07T19:42:17-05:00,2025-03-12T17:45:48,2024-11-07T19-41-59-05-00_lab-bench_LWCp5ZxYDCRds6tPUyuQNv.json,False
openai/gpt-4-turbo,GPT-4 Turbo,2023-11-06,OpenAI,,2.2e+25,lab-bench-cloningscenarios,2024-07-14,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.3333333333333333,0.0833333333333333,"{'expert': 0.6, 'non_expert': None, 'random': 0.226}",196891,196759,132,1.97,2025-02-28,UgzHSYPn9mj6CDLPhrcW8i,2024-09-20T12:27:57-04:00,2024-09-20T12:27:57-04:00,2025-03-12T17:45:48,2024-09-20T12-27-49-04-00_benchmarks-lab-bench_2h7N4P8im2UUC9cPbdPLnC.json,False
together/meta-llama/Llama-3.3-70B-Instruct-Turbo,Llama 3.3,2024-12-06,Meta AI,70000000000.0,6.8649768e+24,lab-bench-cloningscenarios,2024-07-14,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.3939393939393939,0.086376926143874,"{'expert': 0.6, 'non_expert': None, 'random': 0.226}",197847,197682,165,0.17,2025-02-28,fuMpivTSdfFNUVEoXNVikd,2025-02-16T16:46:03-05:00,2025-02-16T16:46:03-05:00,2025-03-12T17:45:48,2025-02-16T16-45-56-05-00_lab-bench_3ZCQZLUTJZqWxFsKQv3CBk.json,False
together/meta-llama/Llama-3.3-70B-Instruct-Turbo,Llama 3.3,2024-12-06,Meta AI,70000000000.0,6.8649768e+24,lab-bench-cloningscenarios,2024-07-14,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.3333333333333333,0.0833333333333333,"{'expert': 0.6, 'non_expert': None, 'random': 0.226}",197848,197683,165,0.17,2025-02-28,73bsN6FkNEQar49HFjMJXs,2025-02-16T16:46:19-05:00,2025-02-16T16:46:19-05:00,2025-03-12T17:45:48,2025-02-16T16-46-11-05-00_lab-bench_Di9rN6xeSmCnExVaUho8xq.json,False
together/meta-llama/Llama-3.3-70B-Instruct-Turbo,Llama 3.3,2024-12-06,Meta AI,70000000000.0,6.8649768e+24,lab-bench-cloningscenarios,2024-07-14,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.2727272727272727,0.0787295821622217,"{'expert': 0.6, 'non_expert': None, 'random': 0.226}",197848,197683,165,0.17,2025-02-28,CKt45Dsw5BgtyhAhQUn7HX,2025-02-16T16:46:27-05:00,2025-02-16T16:46:27-05:00,2025-03-12T17:45:48,2025-02-16T16-46-20-05-00_lab-bench_dNpiSuX5ejet8PopFoGVoi.json,False
together/meta-llama/Llama-3.3-70B-Instruct-Turbo,Llama 3.3,2024-12-06,Meta AI,70000000000.0,6.8649768e+24,lab-bench-cloningscenarios,2024-07-14,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.4848484848484848,0.0883477559825045,"{'expert': 0.6, 'non_expert': None, 'random': 0.226}",197848,197683,165,0.17,2025-02-28,far8yVS4yYuf8Yv7NDKufX,2025-02-16T16:46:48-05:00,2025-02-16T16:46:48-05:00,2025-03-12T17:45:48,2025-02-16T16-46-41-05-00_lab-bench_nkg64dKgMq6a2Epx7GRLhL.json,False
together/meta-llama/Llama-3.3-70B-Instruct-Turbo,Llama 3.3,2024-12-06,Meta AI,70000000000.0,6.8649768e+24,lab-bench-cloningscenarios,2024-07-14,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.2727272727272727,0.0787295821622217,"{'expert': 0.6, 'non_expert': None, 'random': 0.226}",197846,197681,165,0.17,2025-02-28,6quUxapfwqe9GeEopDjV7M,2025-02-16T16:45:48-05:00,2025-02-16T16:45:48-05:00,2025-03-12T17:45:48,2025-02-16T16-45-42-05-00_lab-bench_WFT8aGkeERUkirpy9Hxarg.json,False
together/meta-llama/Llama-3.3-70B-Instruct-Turbo,Llama 3.3,2024-12-06,Meta AI,70000000000.0,6.8649768e+24,lab-bench-cloningscenarios,2024-07-14,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.3636363636363636,0.0850376678812259,"{'expert': 0.6, 'non_expert': None, 'random': 0.226}",197848,197683,165,0.17,2025-02-28,VkrXEn5fne4muXn5TXYZSd,2025-02-16T16:46:41-05:00,2025-02-16T16:46:41-05:00,2025-03-12T17:45:48,2025-02-16T16-46-35-05-00_lab-bench_RLiy9wpnyNuyvPbSobPgVj.json,False
together/meta-llama/Llama-3.3-70B-Instruct-Turbo,Llama 3.3,2024-12-06,Meta AI,70000000000.0,6.8649768e+24,lab-bench-cloningscenarios,2024-07-14,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.2727272727272727,0.0787295821622217,"{'expert': 0.6, 'non_expert': None, 'random': 0.226}",197848,197683,165,0.17,2025-02-28,9tiMSoSPnqP7F8sfqh6tJj,2025-02-16T16:46:55-05:00,2025-02-16T16:46:55-05:00,2025-03-12T17:45:48,2025-02-16T16-46-49-05-00_lab-bench_bV6ZYuXgarTW94cSfxNsMn.json,False
together/meta-llama/Llama-3.3-70B-Instruct-Turbo,Llama 3.3,2024-12-06,Meta AI,70000000000.0,6.8649768e+24,lab-bench-cloningscenarios,2024-07-14,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.3333333333333333,0.0833333333333333,"{'expert': 0.6, 'non_expert': None, 'random': 0.226}",197846,197681,165,0.17,2025-02-28,PeLHLZtd3MTFwB6QHxRqHX,2025-02-16T16:46:10-05:00,2025-02-16T16:46:10-05:00,2025-03-12T17:45:48,2025-02-16T16-46-03-05-00_lab-bench_58WmX4E5UXUoPuo9fv9sv9.json,False
together/meta-llama/Llama-3.3-70B-Instruct-Turbo,Llama 3.3,2024-12-06,Meta AI,70000000000.0,6.8649768e+24,lab-bench-cloningscenarios,2024-07-14,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.4242424242424242,0.0873678984444757,"{'expert': 0.6, 'non_expert': None, 'random': 0.226}",197847,197682,165,0.17,2025-02-28,mdACzhjviBH62H4ifsmhQY,2025-02-16T16:46:34-05:00,2025-02-16T16:46:34-05:00,2025-03-12T17:45:48,2025-02-16T16-46-28-05-00_lab-bench_V2yfmTrrb4BdYopcBcpHZT.json,False
together/meta-llama/Llama-3.3-70B-Instruct-Turbo,Llama 3.3,2024-12-06,Meta AI,70000000000.0,6.8649768e+24,lab-bench-cloningscenarios,2024-07-14,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.2727272727272727,0.0787295821622217,"{'expert': 0.6, 'non_expert': None, 'random': 0.226}",197846,197681,165,0.17,2025-02-28,hoBFA9wxSQcbAWkT3eYNyC,2025-02-16T16:45:55-05:00,2025-02-16T16:45:55-05:00,2025-03-12T17:45:48,2025-02-16T16-45-49-05-00_lab-bench_dB6oewKGSwqz48fh8AosBt.json,False
grok/grok-2-1212,Grok-2,2024-08-13,xAI,,2.9599999999999996e+25,lab-bench-cloningscenarios,2024-07-14,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.4848484848484848,0.0883477559825045,"{'expert': 0.6, 'non_expert': None, 'random': 0.226}",177898,177700,198,0.36,2025-02-28,nRGHBhhWdXkELg7dqv6G2z,2025-02-21T13:11:40-05:00,2025-02-21T13:11:40-05:00,2025-03-12T17:45:48,2025-02-21T13-11-34-05-00_lab-bench_3JRKXo7E4R95aoeQqARM36.json,False
grok/grok-2-1212,Grok-2,2024-08-13,xAI,,2.9599999999999996e+25,lab-bench-cloningscenarios,2024-07-14,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.3333333333333333,0.0833333333333333,"{'expert': 0.6, 'non_expert': None, 'random': 0.226}",177897,177699,198,0.36,2025-02-28,SzYzQRhGu8by3V3Lz95SJq,2025-02-21T13:12:10-05:00,2025-02-21T13:12:10-05:00,2025-03-12T17:45:48,2025-02-21T13-12-06-05-00_lab-bench_GMk9zHmrmAXUTPw23Q2Tb8.json,False
grok/grok-2-1212,Grok-2,2024-08-13,xAI,,2.9599999999999996e+25,lab-bench-cloningscenarios,2024-07-14,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.3939393939393939,0.0863769261438741,"{'expert': 0.6, 'non_expert': None, 'random': 0.226}",177898,177700,198,0.36,2025-02-28,cRvHvwBu4RUtXPaPe57MX2,2025-02-21T13:12:05-05:00,2025-02-21T13:12:05-05:00,2025-03-12T17:45:48,2025-02-21T13-12-00-05-00_lab-bench_DSirqFzVKYvUexXyKWQZR4.json,False
grok/grok-2-1212,Grok-2,2024-08-13,xAI,,2.9599999999999996e+25,lab-bench-cloningscenarios,2024-07-14,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.4545454545454545,0.0880223487774412,"{'expert': 0.6, 'non_expert': None, 'random': 0.226}",177898,177700,198,0.36,2025-02-28,4PdDsArghehTwroPDw7DSh,2025-02-21T13:12:29-05:00,2025-02-21T13:12:29-05:00,2025-03-12T17:45:48,2025-02-21T13-12-24-05-00_lab-bench_D8Cprhjr2NBZPRbJD6PHxY.json,False
